_rank,img,psnr,ssim,_score,mode,lpips,enl,epi
65,NH49E003014.tif_8_0_1_1.png,21.5519139968448,0.4273010436430156,1.514924924236908,DDPM,0.5208644270896912,1.370235322661823,0.2546144200679169
66,NH49E004011.tif_5_14_1_1.png,19.21035266161113,0.5350081370792968,1.5144862540804351,DDPM,0.4567657113075256,0.8435197226429616,0.2652426040640228
67,NH49E002012.tif_11_17_1_0.png,21.110047179089108,0.4466391257238156,1.50798492135871,DDPM,0.4651577472686767,0.6333974649179548,0.2373890270783194
68,NH49E004011.tif_3_5_0_1.png,20.896312871887844,0.4564186629152304,1.5075848956951403,DDPM,0.4827152788639068,1.6398468060632898,0.3109477192904366
69,NH49E004013.tif_10_7_1_1.png,21.06071490916052,0.4468307066273135,1.4935399684119446,DDPM,0.4777430295944214,1.2434365073582527,0.2613755217164797
70,NH49E004013.tif_10_8_1_0.png,21.06524234184216,0.4462340991243035,1.4908424308152548,DDPM,0.4733372032642364,1.1734603345002947,0.2575153766061804
71,NH49E002012.tif_2_13_0_1.png,20.520657673528508,0.4704423690927439,1.484893280708288,DDPM,0.4597763419151306,0.8998650747794975,0.2511739141692558
72,NH49E005011.tif_12_2_0_0.png,22.14911214702028,0.3948149281475341,1.4801829483562274,DDPM,0.5232784152030945,1.387599497016906,0.2482353171810419
73,NH49E005011.tif_12_1_0_1.png,22.153542328095405,0.394591138479724,1.480044741860404,DDPM,0.5220723748207092,1.3921805469851904,0.2478727135889677
74,NH49E001014.tif_2_7_0_0.png,22.56446610663015,0.3751840382181688,1.4766098278975048,DDPM,0.521320641040802,2.970110782852058,0.229286972660071
75,NH49E002014.tif_3_3_1_0.png,20.560162912911885,0.4671610329687932,1.474727228777049,DDPM,0.4827301502227783,1.1617915038038795,0.2551099469782205
76,NH49E004013.tif_10_12_0_0.png,20.15338580395713,0.485611800195274,1.4728433769717046,DDPM,0.4786771833896637,0.929933688317764,0.2555941873134094
77,NH49E002014.tif_4_3_0_0.png,20.569095398955337,0.4662713027657715,1.4714017057925428,DDPM,0.4845624268054962,1.2005692325682729,0.2553277444657127
78,NH49E004011.tif_12_3_1_0.png,20.223428322692904,0.4818572934523364,1.4691552195528788,DDPM,0.4575749933719635,1.054165321451065,0.2422784121309729
79,NH49E001013.tif_12_4_1_1.png,20.969054234577484,0.4474378820908016,1.4684463510869443,DDPM,0.4696136713027954,1.3501950011914012,0.2520767735295074
80,NH49E002012.tif_1_6_1_0.png,21.30189125019092,0.4318772471712275,1.466766054459864,DDPM,0.4505444765090942,0.8195679558840249,0.219122690066782
81,NH49E002012.tif_2_6_0_0.png,21.277752614488502,0.4322144059815051,1.4613893561137548,DDPM,0.4516091644763946,0.8015378744126871,0.2200442569970133
82,NH49E005011.tif_6_1_0_0.png,21.31740548279946,0.4302671187815394,1.4605398200775506,DDPM,0.475906640291214,2.0454681881305348,0.2527932975525792
83,NH49E005011.tif_3_6_1_0.png,20.42561953435886,0.4710664564850401,1.458837082819322,DDPM,0.4929186105728149,1.4115825382373732,0.2425105702713725
84,NH49E001013.tif_12_5_1_0.png,20.933210079454216,0.4472400491821061,1.455609055735435,DDPM,0.4717389047145843,1.3765832082642735,0.2556202079895136
