_rank,img,psnr,ssim,_score,mode,lpips,enl,epi
50,0004385_0_0.png,24.877461060564684,0.5840489080086716,1.808447122458035,DDPM,0.2103956043720245,102.752427730465,0.7491295510483016
51,0003599_0_0.png,23.840742856322365,0.654713771112852,1.8076121788086674,DDPM,0.3408691883087158,114.94170401796026,0.4257301824477896
52,0007338_1_1.png,25.105960748424515,0.5665683926191996,1.8044157603948474,DDPM,0.2262877076864242,271.0972030248442,1.2821995851000867
53,0008400_1_1.png,24.673651870362782,0.5948847550490186,1.8015219743221773,DDPM,0.3305884003639221,126.10211348727704,0.3933249433030694
54,0006017_0_0.png,25.92436415768266,0.5087409960136026,1.800554602114529,DDPM,0.2301111966371536,381.7892302810039,0.6620649503441385
55,0002458_0_1.png,25.390392368043308,0.5438932082370196,1.7973716433444573,DDPM,0.3363575637340545,423.67743702476906,0.4682568044017972
56,0001991_0_1.png,24.47800826342954,0.6059743366403372,1.7963960025811887,DDPM,0.2839938402175903,227.43445456685245,0.4260155875337692
57,0002643_1_1.png,24.32809976180662,0.6153118312823439,1.7943272352421928,DDPM,0.3191640675067901,123.82523651719134,0.4438481557538544
58,0007569_1_0.png,24.020256490544508,0.6355064741987816,1.7923347666230156,DDPM,0.3138595819473266,186.36092977926648,0.4496144291944874
59,0002338_1_1.png,24.49285780755096,0.6024391473768425,1.7908265035732271,DDPM,0.2964254021644592,148.62637637795768,0.4087444634850582
60,0009096_0_1.png,23.80484359890122,0.6483887213202328,1.7881776427093121,DDPM,0.3480027616024017,169.4615809755631,0.4372875900113671
61,0002428_0_0.png,24.130379437996183,0.625496820465425,1.7868852875222032,DDPM,0.3506067395210266,406.6244091726158,0.5154372585882188
62,0004385_1_0.png,24.796465076770534,0.579537964227519,1.7861893566334708,DDPM,0.2457118183374405,120.79810306379524,0.6646588127221545
63,0003224_1_1.png,24.38804522453708,0.6071004302896533,1.7852492389362644,DDPM,0.320710688829422,142.03658445913752,0.4360950202316428
64,0006529_0_0.png,25.528313850624397,0.5289004959364502,1.7851126610651076,DDPM,0.2659465074539184,182.65989220958423,0.4327949450598702
65,0007651_0_0.png,24.877125164123065,0.5703120604218256,1.778007287446935,DDPM,0.2854059338569641,370.0108690066451,0.5021805432730536
66,0008940_0_1.png,24.029670541850617,0.6283198766154267,1.777863560377141,DDPM,0.364993155002594,198.5193290469817,0.4404168668297984
67,0002014_1_1.png,25.22353173319241,0.5430693946964997,1.7702539819185263,DDPM,0.2378847301006317,274.55361466703977,0.504941607268643
68,0007338_0_0.png,24.67885148156581,0.5802692386827735,1.7699774857712542,DDPM,0.2288620769977569,249.9378935246627,1.0092812158431692
69,0006808_2_2.png,22.87567215430719,0.7032626915238076,1.7687133162992674,DDPM,0.2450825273990631,75.94121597326325,0.4991827290369159
70,0005824_1_1.png,23.880557655983257,0.6343141134529009,1.7685193859083534,DDPM,0.3421621918678283,458.5901770465198,0.4906613807627086
71,0003595_1_0.png,23.86922084691528,0.6340041572677177,1.7661150935894452,DDPM,0.3681605160236358,136.97982910351527,0.4182287149026438
72,0001461_1_1.png,24.09838688570545,0.6176601981573141,1.764699058229907,DDPM,0.3360163569450378,201.85993419491788,0.4635700924963576
73,0005197_0_0.png,24.861310934716588,0.564885452612054,1.7636050876626679,DDPM,0.3439613580703735,206.6886682220027,0.4098158340178216
74,0006185_1_0.png,24.135175203445765,0.6112697412702471,1.7561388861323437,DDPM,0.3015885353088379,229.1003699907634,0.450725136134957
75,0009467_0_0.png,24.07067162544544,0.6153965822073906,1.7554899545909861,DDPM,0.4174716174602508,305.25568772925936,0.4738920412943512
76,0005824_0_1.png,23.84134979787924,0.630878849858588,1.7549761229867415,DDPM,0.3739903569221496,470.5667627411947,0.4817672342672553
77,0007898_1_0.png,25.046307988292483,0.5474413149214894,1.7530594276532465,DDPM,0.220755323767662,159.11929059907678,0.7839967087269867
78,0002239_0_1.png,24.10356720345072,0.6119463414517106,1.7528440652799313,DDPM,0.3177450299263,186.8192458312095,0.4319826682231237
79,0001063_0_1.png,24.052543184440133,0.614516735215265,1.7507953628942485,DDPM,0.3241224586963653,185.71462525983225,0.4417118640708222
80,0001687_0_1.png,24.553215086581226,0.5798005711358261,1.749894865673749,DDPM,0.2325315773487091,143.94732616933547,0.4396759130945439
81,0003599_0_1.png,23.55859440687107,0.6477084853535171,1.7493427134336381,DDPM,0.3351719975471496,192.77024589182443,0.4859988254741187
82,0004665_1_0.png,24.211446680036573,0.6025049520434596,1.7483116127710772,DDPM,0.323452353477478,201.04501393515883,0.4638447720552441
83,0002291_0_1.png,23.9100341922442,0.6203878468055136,1.742179924394042,DDPM,0.3073349595069885,155.42317156132972,0.4896349166460408
84,0009362_0_1.png,23.977422273424104,0.615673457942827,1.7419663469656004,DDPM,0.2988276481628418,91.35758133814738,0.4258589263819073
85,0000317_1_1.png,25.356976895677988,0.5201763154335626,1.7398390710803786,DDPM,0.2201412618160247,212.0384849609192,0.741295197398066
86,0007560_0_1.png,24.23483616705234,0.5937807352729367,1.7325574596445494,DDPM,0.3690136671066284,195.1046221525014,0.4096987335888482
87,0001664_0_0.png,23.994538948813226,0.6096095394077701,1.731146430410028,DDPM,0.3165661990642547,232.21312699737155,0.5587495054011437
88,0002239_1_0.png,23.90755507260198,0.6153560982339045,1.7306727730786489,DDPM,0.3611921668052673,142.21657507919466,0.4002393543982023
89,0002460_0_0.png,24.93068888235385,0.5441711757684912,1.7282979079019383,DDPM,0.2480217516422271,201.9406029965241,0.4165628539193228
90,0000916_0_0.png,25.10980594358469,0.5313747190199154,1.727142559555244,DDPM,0.3206714987754822,197.28893951873437,0.3269412709158855
91,0007314_0_0.png,24.07832883870507,0.6019108805063129,1.7268174231835776,DDPM,0.337563157081604,216.01627672005284,0.3898126862337183
92,0007192_1_0.png,24.68485256348808,0.5602869928950657,1.7266821153711238,DDPM,0.3144926130771637,158.4830356717728,0.3728210654247711
93,0002643_0_0.png,23.92499554709609,0.6097835732053348,1.720989012823475,DDPM,0.2765905857086181,112.01677022982211,0.3936970002286149
94,0001385_1_1.png,24.27277690378733,0.5850370741705876,1.7189661852688545,DDPM,0.3755849003791809,183.37937522892807,0.4084130792375777
95,0004117_0_0.png,24.190577807761663,0.5890798800944199,1.7154488012638511,DDPM,0.2905100584030151,76.79857314364347,0.4534886428147219
96,0004998_1_0.png,23.63890620426924,0.6264485911701752,1.7144860234696693,DDPM,0.3097829818725586,204.9385577093937,0.527510722246438
97,0006870_1_0.png,23.655272539757508,0.6246120560495478,1.7129042570766537,DDPM,0.3221372663974762,138.96196257134935,0.4233273473239217
98,0002948_1_0.png,24.48817733797084,0.5663156054575458,1.7102037839062179,DDPM,0.272744208574295,165.1979766265407,1.321027282459642
99,0000199_0_0.png,25.04833559522189,0.5255243200250277,1.7048816103989002,DDPM,0.3352019488811493,233.10174135995803,0.3741657047468919
100,0007422_1_0.png,23.638912558162826,0.6216556453806941,1.703883941076785,DDPM,0.361690491437912,180.5404563549132,0.4571156487716691
