img,psnr,ssim,lpips,enl,epi
"['../DataStore/WHU_512_small/NH49E003024.tif_6_11.png', '../DataStore/WHU_512_small/NH49E003024.tif_7_13.png', '../DataStore/WHU_512_small/NH49E003024.tif_7_14.png', '../DataStore/WHU_512_small/NH49E003024.tif_7_2.png']",18.154602177424962,0.4172836620021972,0.15726086497306824,3.4100663183929227,0.591999837691725
"['../DataStore/WHU_512_small/NH49E003024.tif_6_11.png', '../DataStore/WHU_512_small/NH49E003024.tif_7_13.png', '../DataStore/WHU_512_small/NH49E003024.tif_7_14.png', '../DataStore/WHU_512_small/NH49E003024.tif_7_2.png']",16.910635475055802,0.4259009928290343,0.16708064079284668,3.751106347832241,0.590264917569543
"['../DataStore/WHU_512_small/NH49E003024.tif_7_3.png', '../DataStore/WHU_512_small/NH49E003024.tif_7_8.png', '../DataStore/WHU_512_small/NH49E003024.tif_8_7.png', '../DataStore/WHU_512_small/NH49E003024.tif_8_8.png']",17.16366814854172,0.4401760273526214,0.1688627004623413,2.770624638115418,0.6045804906271867
"['../DataStore/WHU_512_small/NH49E003024.tif_7_3.png', '../DataStore/WHU_512_small/NH49E003024.tif_7_8.png', '../DataStore/WHU_512_small/NH49E003024.tif_8_7.png', '../DataStore/WHU_512_small/NH49E003024.tif_8_8.png']",17.74920898718074,0.4453217079920242,0.14853496849536896,2.2413312873078888,0.5901935375825751
"['../DataStore/WHU_512_small/NH49E003024.tif_7_3.png', '../DataStore/WHU_512_small/NH49E003024.tif_7_8.png', '../DataStore/WHU_512_small/NH49E003024.tif_8_7.png', '../DataStore/WHU_512_small/NH49E003024.tif_8_8.png']",17.565016345664574,0.42047406931616965,0.16097085177898407,3.195971949065433,0.5723539671225646
"['../DataStore/WHU_512_small/NH49E003024.tif_7_3.png', '../DataStore/WHU_512_small/NH49E003024.tif_7_8.png', '../DataStore/WHU_512_small/NH49E003024.tif_8_7.png', '../DataStore/WHU_512_small/NH49E003024.tif_8_8.png']",17.79399820407487,0.42397467642186343,0.15635822713375092,2.8579937184279696,0.5560025201288595
"['../DataStore/WHU_512_small/NH49E003024.tif_9_6.png', '../DataStore/WHU_512_small/NH49E004011.tif_0_13.png', '../DataStore/WHU_512_small/NH49E004011.tif_0_19.png', '../DataStore/WHU_512_small/NH49E004011.tif_0_2.png']",17.382685584552146,0.42502787617942167,0.16275127232074738,3.098314747186725,0.5765996936665208
"['../DataStore/WHU_512_small/NH49E003024.tif_9_6.png', '../DataStore/WHU_512_small/NH49E004011.tif_0_13.png', '../DataStore/WHU_512_small/NH49E004011.tif_0_19.png', '../DataStore/WHU_512_small/NH49E004011.tif_0_2.png']",21.398394038006707,0.5345896188318706,0.09911221265792847,1.1082961747020674,0.6893772133653892
"['../DataStore/WHU_512_small/NH49E003024.tif_9_6.png', '../DataStore/WHU_512_small/NH49E004011.tif_0_13.png', '../DataStore/WHU_512_small/NH49E004011.tif_0_19.png', '../DataStore/WHU_512_small/NH49E004011.tif_0_2.png']",22.024515584919946,0.5954192579929561,0.09166508913040161,0.7753578728820228,0.6762426521070253
"['../DataStore/WHU_512_small/NH49E003024.tif_9_6.png', '../DataStore/WHU_512_small/NH49E004011.tif_0_13.png', '../DataStore/WHU_512_small/NH49E004011.tif_0_19.png', '../DataStore/WHU_512_small/NH49E004011.tif_0_2.png']",19.85961307088187,0.5218843612497057,0.1268244832754135,1.3453105859352712,0.6662272806809773
"['../DataStore/WHU_512_small/NH49E004011.tif_0_6.png', '../DataStore/WHU_512_small/NH49E004011.tif_10_1.png', '../DataStore/WHU_512_small/NH49E004011.tif_11_11.png', '../DataStore/WHU_512_small/NH49E004011.tif_11_16.png']",20.451135788097673,0.5288374990149012,0.11838723719120026,1.301435802429356,0.6695305334850704
"['../DataStore/WHU_512_small/NH49E004011.tif_0_6.png', '../DataStore/WHU_512_small/NH49E004011.tif_10_1.png', '../DataStore/WHU_512_small/NH49E004011.tif_11_11.png', '../DataStore/WHU_512_small/NH49E004011.tif_11_16.png']",19.058969917731748,0.6098093234848683,0.117701955139637,1.2778936814290982,0.6791504544640274
"['../DataStore/WHU_512_small/NH49E004011.tif_0_6.png', '../DataStore/WHU_512_small/NH49E004011.tif_10_1.png', '../DataStore/WHU_512_small/NH49E004011.tif_11_11.png', '../DataStore/WHU_512_small/NH49E004011.tif_11_16.png']",18.610687708690296,0.5490470010270414,0.12009479850530624,1.3370050044377653,0.6329856538995347
"['../DataStore/WHU_512_small/NH49E004011.tif_0_6.png', '../DataStore/WHU_512_small/NH49E004011.tif_10_1.png', '../DataStore/WHU_512_small/NH49E004011.tif_11_11.png', '../DataStore/WHU_512_small/NH49E004011.tif_11_16.png']",21.573138965481967,0.4526601896753703,0.12175333499908447,1.8366415173047062,0.660824211287863
"['../DataStore/WHU_512_small/NH49E004011.tif_12_1.png', '../DataStore/WHU_512_small/NH49E004011.tif_12_15.png', '../DataStore/WHU_512_small/NH49E004011.tif_1_13.png', '../DataStore/WHU_512_small/NH49E004011.tif_2_10.png']",21.039217400055108,0.5676842713606549,0.09124934673309326,0.9317358067674555,0.6697175734394175
"['../DataStore/WHU_512_small/NH49E004011.tif_12_1.png', '../DataStore/WHU_512_small/NH49E004011.tif_12_15.png', '../DataStore/WHU_512_small/NH49E004011.tif_1_13.png', '../DataStore/WHU_512_small/NH49E004011.tif_2_10.png']",20.432501404895675,0.4848595954612017,0.12052977085113525,1.6176515501267708,0.6397993583668452
"['../DataStore/WHU_512_small/NH49E004011.tif_12_1.png', '../DataStore/WHU_512_small/NH49E004011.tif_12_15.png', '../DataStore/WHU_512_small/NH49E004011.tif_1_13.png', '../DataStore/WHU_512_small/NH49E004011.tif_2_10.png']",21.363529628128063,0.5340330407450894,0.10110578685998917,1.071713055823607,0.6921074486534158
"['../DataStore/WHU_512_small/NH49E004011.tif_12_1.png', '../DataStore/WHU_512_small/NH49E004011.tif_12_15.png', '../DataStore/WHU_512_small/NH49E004011.tif_1_13.png', '../DataStore/WHU_512_small/NH49E004011.tif_2_10.png']",19.556334566244963,0.5723332862689876,0.10889390110969543,1.023905434568409,0.6510574975278969
"['../DataStore/WHU_512_small/NH49E004011.tif_2_19.png', '../DataStore/WHU_512_small/NH49E004011.tif_2_6.png', '../DataStore/WHU_512_small/NH49E004011.tif_3_1.png', '../DataStore/WHU_512_small/NH49E004011.tif_3_13.png']",20.615154141995056,0.5234599611125489,0.11156615614891052,1.4425595302186005,0.6619211468142137
"['../DataStore/WHU_512_small/NH49E004011.tif_2_19.png', '../DataStore/WHU_512_small/NH49E004011.tif_2_6.png', '../DataStore/WHU_512_small/NH49E004011.tif_3_1.png', '../DataStore/WHU_512_small/NH49E004011.tif_3_13.png']",20.873501846837136,0.5219017236078651,0.1137453243136406,1.1456675408172698,0.6725410704311189
"['../DataStore/WHU_512_small/NH49E004011.tif_2_19.png', '../DataStore/WHU_512_small/NH49E004011.tif_2_6.png', '../DataStore/WHU_512_small/NH49E004011.tif_3_1.png', '../DataStore/WHU_512_small/NH49E004011.tif_3_13.png']",19.835374604785518,0.5606105988204222,0.10831195116043091,1.0472150098679822,0.6671482251604464
"['../DataStore/WHU_512_small/NH49E004011.tif_2_19.png', '../DataStore/WHU_512_small/NH49E004011.tif_2_6.png', '../DataStore/WHU_512_small/NH49E004011.tif_3_1.png', '../DataStore/WHU_512_small/NH49E004011.tif_3_13.png']",19.28903324078489,0.5765833071817872,0.11476285010576248,1.1347092161728771,0.676361385109313
"['../DataStore/WHU_512_small/NH49E004011.tif_4_17.png', '../DataStore/WHU_512_small/NH49E004011.tif_4_9.png', '../DataStore/WHU_512_small/NH49E004011.tif_6_0.png', '../DataStore/WHU_512_small/NH49E004011.tif_6_19.png']",19.508978657493675,0.5499163846571269,0.1210906058549881,1.408755303395133,0.6570987440967491
"['../DataStore/WHU_512_small/NH49E004011.tif_4_17.png', '../DataStore/WHU_512_small/NH49E004011.tif_4_9.png', '../DataStore/WHU_512_small/NH49E004011.tif_6_0.png', '../DataStore/WHU_512_small/NH49E004011.tif_6_19.png']",21.97361245860216,0.5522462662519331,0.10062210261821747,1.0957418284283411,0.7105003075261359
"['../DataStore/WHU_512_small/NH49E004011.tif_4_17.png', '../DataStore/WHU_512_small/NH49E004011.tif_4_9.png', '../DataStore/WHU_512_small/NH49E004011.tif_6_0.png', '../DataStore/WHU_512_small/NH49E004011.tif_6_19.png']",20.369232621004766,0.5505814060040335,0.10439407080411911,1.0592300504485181,0.6812189081750291
"['../DataStore/WHU_512_small/NH49E004011.tif_4_17.png', '../DataStore/WHU_512_small/NH49E004011.tif_4_9.png', '../DataStore/WHU_512_small/NH49E004011.tif_6_0.png', '../DataStore/WHU_512_small/NH49E004011.tif_6_19.png']",20.414904692256705,0.5488017465062961,0.10756143927574158,0.9769418821168813,0.6794363315602702
"['../DataStore/WHU_512_small/NH49E004011.tif_6_3.png', '../DataStore/WHU_512_small/NH49E004011.tif_7_2.png', '../DataStore/WHU_512_small/NH49E004011.tif_8_10.png', '../DataStore/WHU_512_small/NH49E004011.tif_9_1.png']",21.949197028509317,0.5506052562759884,0.10177592188119888,0.7377168929289948,0.6941888283638357
"['../DataStore/WHU_512_small/NH49E004011.tif_6_3.png', '../DataStore/WHU_512_small/NH49E004011.tif_7_2.png', '../DataStore/WHU_512_small/NH49E004011.tif_8_10.png', '../DataStore/WHU_512_small/NH49E004011.tif_9_1.png']",23.17646962420248,0.5251046842471633,0.09451921284198761,1.1941550715120237,0.7478123859713433
"['../DataStore/WHU_512_small/NH49E004011.tif_6_3.png', '../DataStore/WHU_512_small/NH49E004011.tif_7_2.png', '../DataStore/WHU_512_small/NH49E004011.tif_8_10.png', '../DataStore/WHU_512_small/NH49E004011.tif_9_1.png']",20.307024332838036,0.5634673995715109,0.10527731478214264,1.1897240073234447,0.6754897350531656
"['../DataStore/WHU_512_small/NH49E004011.tif_6_3.png', '../DataStore/WHU_512_small/NH49E004011.tif_7_2.png', '../DataStore/WHU_512_small/NH49E004011.tif_8_10.png', '../DataStore/WHU_512_small/NH49E004011.tif_9_1.png']",19.712427440268925,0.5873520370454249,0.10830188542604446,1.3181281850122777,0.6920224928415406
"['../DataStore/WHU_512_small/NH49E004011.tif_9_13.png', '../DataStore/WHU_512_small/NH49E004011.tif_9_17.png', '../DataStore/WHU_512_small/NH49E004011.tif_9_19.png', '../DataStore/WHU_512_small/NH49E004011.tif_9_9.png']",19.43977379242907,0.5874900816884858,0.10535770654678345,1.0754204881180442,0.6677326641562426
"['../DataStore/WHU_512_small/NH49E004011.tif_9_13.png', '../DataStore/WHU_512_small/NH49E004011.tif_9_17.png', '../DataStore/WHU_512_small/NH49E004011.tif_9_19.png', '../DataStore/WHU_512_small/NH49E004011.tif_9_9.png']",21.561089824825636,0.4921308982230122,0.11164341121912003,1.0934803606262327,0.6606237118216671
"['../DataStore/WHU_512_small/NH49E004011.tif_9_13.png', '../DataStore/WHU_512_small/NH49E004011.tif_9_17.png', '../DataStore/WHU_512_small/NH49E004011.tif_9_19.png', '../DataStore/WHU_512_small/NH49E004011.tif_9_9.png']",18.917778861620132,0.5209505571471209,0.1296306550502777,1.042405218969551,0.6517630609106038
"['../DataStore/WHU_512_small/NH49E004011.tif_9_13.png', '../DataStore/WHU_512_small/NH49E004011.tif_9_17.png', '../DataStore/WHU_512_small/NH49E004011.tif_9_19.png', '../DataStore/WHU_512_small/NH49E004011.tif_9_9.png']",20.816410073336197,0.5797493311334196,0.10172975808382034,0.9006023314916406,0.6710630143754863
"['../DataStore/WHU_512_small/NH49E004013.tif_0_19.png', '../DataStore/WHU_512_small/NH49E004013.tif_10_1.png', '../DataStore/WHU_512_small/NH49E004013.tif_10_13.png', '../DataStore/WHU_512_small/NH49E004013.tif_11_4.png']",21.314401934600383,0.4375471728388775,0.13626085221767426,2.142224515295033,0.7132605374992074
"['../DataStore/WHU_512_small/NH49E004013.tif_0_19.png', '../DataStore/WHU_512_small/NH49E004013.tif_10_1.png', '../DataStore/WHU_512_small/NH49E004013.tif_10_13.png', '../DataStore/WHU_512_small/NH49E004013.tif_11_4.png']",18.38558989796042,0.5525992642331118,0.12428519129753113,1.780494663899583,0.6151776542816145
"['../DataStore/WHU_512_small/NH49E004013.tif_0_19.png', '../DataStore/WHU_512_small/NH49E004013.tif_10_1.png', '../DataStore/WHU_512_small/NH49E004013.tif_10_13.png', '../DataStore/WHU_512_small/NH49E004013.tif_11_4.png']",20.312473554445305,0.5455084560958381,0.11262627691030502,1.2111162622291016,0.6644670987228342
"['../DataStore/WHU_512_small/NH49E004013.tif_0_19.png', '../DataStore/WHU_512_small/NH49E004013.tif_10_1.png', '../DataStore/WHU_512_small/NH49E004013.tif_10_13.png', '../DataStore/WHU_512_small/NH49E004013.tif_11_4.png']",20.27796147307417,0.49860761336964793,0.122066929936409,1.3619125087257127,0.6593196907950866
"['../DataStore/WHU_512_small/NH49E004013.tif_2_0.png', '../DataStore/WHU_512_small/NH49E004013.tif_2_1.png', '../DataStore/WHU_512_small/NH49E004013.tif_2_18.png', '../DataStore/WHU_512_small/NH49E004013.tif_3_10.png']",20.07431847998869,0.4928886947409764,0.12848205864429474,1.82314043175699,0.6464023840029208
"['../DataStore/WHU_512_small/NH49E004013.tif_2_0.png', '../DataStore/WHU_512_small/NH49E004013.tif_2_1.png', '../DataStore/WHU_512_small/NH49E004013.tif_2_18.png', '../DataStore/WHU_512_small/NH49E004013.tif_3_10.png']",20.01371714482366,0.5021701659582296,0.1242246925830841,1.5354990204813246,0.660835281971729
"['../DataStore/WHU_512_small/NH49E004013.tif_2_0.png', '../DataStore/WHU_512_small/NH49E004013.tif_2_1.png', '../DataStore/WHU_512_small/NH49E004013.tif_2_18.png', '../DataStore/WHU_512_small/NH49E004013.tif_3_10.png']",19.878051034702235,0.47701164639549654,0.11914245784282684,1.45515727788005,0.6672559089696875
"['../DataStore/WHU_512_small/NH49E004013.tif_2_0.png', '../DataStore/WHU_512_small/NH49E004013.tif_2_1.png', '../DataStore/WHU_512_small/NH49E004013.tif_2_18.png', '../DataStore/WHU_512_small/NH49E004013.tif_3_10.png']",20.761032946276558,0.5262330374131433,0.11018923670053482,1.4214485860364798,0.6876102830789715
"['../DataStore/WHU_512_small/NH49E004013.tif_3_14.png', '../DataStore/WHU_512_small/NH49E004013.tif_3_6.png', '../DataStore/WHU_512_small/NH49E004013.tif_3_9.png', '../DataStore/WHU_512_small/NH49E004013.tif_4_11.png']",21.22957117594214,0.4656705296596825,0.13030625879764557,1.6173650113613138,0.6611159048749439
"['../DataStore/WHU_512_small/NH49E004013.tif_3_14.png', '../DataStore/WHU_512_small/NH49E004013.tif_3_6.png', '../DataStore/WHU_512_small/NH49E004013.tif_3_9.png', '../DataStore/WHU_512_small/NH49E004013.tif_4_11.png']",20.69887506648337,0.5053321471560283,0.1190902441740036,1.2293183656104238,0.6676526733252526
"['../DataStore/WHU_512_small/NH49E004013.tif_3_14.png', '../DataStore/WHU_512_small/NH49E004013.tif_3_6.png', '../DataStore/WHU_512_small/NH49E004013.tif_3_9.png', '../DataStore/WHU_512_small/NH49E004013.tif_4_11.png']",20.259623370361986,0.5330860270746591,0.11500018835067749,1.3313680374383896,0.6685852021147544
"['../DataStore/WHU_512_small/NH49E004013.tif_3_14.png', '../DataStore/WHU_512_small/NH49E004013.tif_3_6.png', '../DataStore/WHU_512_small/NH49E004013.tif_3_9.png', '../DataStore/WHU_512_small/NH49E004013.tif_4_11.png']",20.26845820480462,0.5421782777957201,0.11278752982616425,1.226941141922625,0.6842388082614437
"['../DataStore/WHU_512_small/NH49E004013.tif_4_7.png', '../DataStore/WHU_512_small/NH49E004013.tif_4_8.png', '../DataStore/WHU_512_small/NH49E004013.tif_7_10.png', '../DataStore/WHU_512_small/NH49E004013.tif_7_17.png']",21.071518170218543,0.4951187373470955,0.11736003309488297,1.4157636198854966,0.6715468302346954
"['../DataStore/WHU_512_small/NH49E004013.tif_4_7.png', '../DataStore/WHU_512_small/NH49E004013.tif_4_8.png', '../DataStore/WHU_512_small/NH49E004013.tif_7_10.png', '../DataStore/WHU_512_small/NH49E004013.tif_7_17.png']",21.01577685723,0.5128637918523856,0.11761782318353653,1.408354453564612,0.6594984414442693
"['../DataStore/WHU_512_small/NH49E004013.tif_4_7.png', '../DataStore/WHU_512_small/NH49E004013.tif_4_8.png', '../DataStore/WHU_512_small/NH49E004013.tif_7_10.png', '../DataStore/WHU_512_small/NH49E004013.tif_7_17.png']",20.743572949565717,0.5684444974574899,0.09807955473661423,0.9610264964334974,0.6602811472189156
"['../DataStore/WHU_512_small/NH49E004013.tif_4_7.png', '../DataStore/WHU_512_small/NH49E004013.tif_4_8.png', '../DataStore/WHU_512_small/NH49E004013.tif_7_10.png', '../DataStore/WHU_512_small/NH49E004013.tif_7_17.png']",20.26865996073129,0.515026063268236,0.11531297862529755,1.2800270767830213,0.6586343110334989
"['../DataStore/WHU_512_small/NH49E004013.tif_8_0.png', '../DataStore/WHU_512_small/NH49E004013.tif_8_1.png', '../DataStore/WHU_512_small/NH49E004013.tif_8_12.png', '../DataStore/WHU_512_small/NH49E004013.tif_8_13.png']",19.82242211189475,0.5411289137943633,0.11249378323554993,1.0962570719544087,0.6672202563446351
"['../DataStore/WHU_512_small/NH49E004013.tif_8_0.png', '../DataStore/WHU_512_small/NH49E004013.tif_8_1.png', '../DataStore/WHU_512_small/NH49E004013.tif_8_12.png', '../DataStore/WHU_512_small/NH49E004013.tif_8_13.png']",17.70666287463254,0.5651380515084584,0.14175070822238922,2.0599072745930833,0.6243098871497458
"['../DataStore/WHU_512_small/NH49E004013.tif_8_0.png', '../DataStore/WHU_512_small/NH49E004013.tif_8_1.png', '../DataStore/WHU_512_small/NH49E004013.tif_8_12.png', '../DataStore/WHU_512_small/NH49E004013.tif_8_13.png']",20.873237949079524,0.5508569079972515,0.10266290605068207,1.2026013553849006,0.6506758450693355
"['../DataStore/WHU_512_small/NH49E004013.tif_8_0.png', '../DataStore/WHU_512_small/NH49E004013.tif_8_1.png', '../DataStore/WHU_512_small/NH49E004013.tif_8_12.png', '../DataStore/WHU_512_small/NH49E004013.tif_8_13.png']",20.945627673193947,0.5611980543285439,0.09327280521392822,1.2286791724078896,0.6848028808137225
"['../DataStore/WHU_512_small/NH49E004013.tif_8_2.png', '../DataStore/WHU_512_small/NH49E004013.tif_8_6.png', '../DataStore/WHU_512_small/NH49E004013.tif_8_8.png', '../DataStore/WHU_512_small/NH49E004021.tif_0_16.png']",18.871204648046533,0.5211191417508496,0.12935343384742737,1.4535601489900973,0.6341683960346919
"['../DataStore/WHU_512_small/NH49E004013.tif_8_2.png', '../DataStore/WHU_512_small/NH49E004013.tif_8_6.png', '../DataStore/WHU_512_small/NH49E004013.tif_8_8.png', '../DataStore/WHU_512_small/NH49E004021.tif_0_16.png']",20.9331206993801,0.5212546575102008,0.10772839188575745,1.093208635735443,0.6686748704573863
"['../DataStore/WHU_512_small/NH49E004013.tif_8_2.png', '../DataStore/WHU_512_small/NH49E004013.tif_8_6.png', '../DataStore/WHU_512_small/NH49E004013.tif_8_8.png', '../DataStore/WHU_512_small/NH49E004021.tif_0_16.png']",19.407277032682984,0.5285393512771568,0.1192406713962555,1.209389443909897,0.6371306730945397
"['../DataStore/WHU_512_small/NH49E004013.tif_8_2.png', '../DataStore/WHU_512_small/NH49E004013.tif_8_6.png', '../DataStore/WHU_512_small/NH49E004013.tif_8_8.png', '../DataStore/WHU_512_small/NH49E004021.tif_0_16.png']",16.290074283739195,0.42416028626740937,0.17863580584526062,2.1331575098884774,0.5782118399859079
"['../DataStore/WHU_512_small/NH49E004021.tif_0_8.png', '../DataStore/WHU_512_small/NH49E004021.tif_10_16.png', '../DataStore/WHU_512_small/NH49E004021.tif_10_18.png', '../DataStore/WHU_512_small/NH49E004021.tif_10_9.png']",16.745953709724542,0.4068187682370735,0.19069203734397888,2.501102995642031,0.5448440524164931
"['../DataStore/WHU_512_small/NH49E004021.tif_0_8.png', '../DataStore/WHU_512_small/NH49E004021.tif_10_16.png', '../DataStore/WHU_512_small/NH49E004021.tif_10_18.png', '../DataStore/WHU_512_small/NH49E004021.tif_10_9.png']",17.444885519573248,0.40700125592456415,0.14441917836666107,1.9055509993318966,0.5967793625898477
"['../DataStore/WHU_512_small/NH49E004021.tif_0_8.png', '../DataStore/WHU_512_small/NH49E004021.tif_10_16.png', '../DataStore/WHU_512_small/NH49E004021.tif_10_18.png', '../DataStore/WHU_512_small/NH49E004021.tif_10_9.png']",16.596546551505476,0.3997245287198504,0.187435120344162,3.051999075419416,0.5743275425343359
"['../DataStore/WHU_512_small/NH49E004021.tif_0_8.png', '../DataStore/WHU_512_small/NH49E004021.tif_10_16.png', '../DataStore/WHU_512_small/NH49E004021.tif_10_18.png', '../DataStore/WHU_512_small/NH49E004021.tif_10_9.png']",16.758714936114373,0.3818835742141165,0.18136022984981537,1.5233187031847277,0.5677791158284606
"['../DataStore/WHU_512_small/NH49E004021.tif_11_11.png', '../DataStore/WHU_512_small/NH49E004021.tif_11_19.png', '../DataStore/WHU_512_small/NH49E004021.tif_11_6.png', '../DataStore/WHU_512_small/NH49E004021.tif_12_7.png']",16.837712542296885,0.39885904812310286,0.16124601662158966,2.106804089611487,0.5799206712619365
"['../DataStore/WHU_512_small/NH49E004021.tif_11_11.png', '../DataStore/WHU_512_small/NH49E004021.tif_11_19.png', '../DataStore/WHU_512_small/NH49E004021.tif_11_6.png', '../DataStore/WHU_512_small/NH49E004021.tif_12_7.png']",16.497693065898783,0.39651419086247314,0.1952686756849289,3.0169874528999414,0.5687875552601911
"['../DataStore/WHU_512_small/NH49E004021.tif_11_11.png', '../DataStore/WHU_512_small/NH49E004021.tif_11_19.png', '../DataStore/WHU_512_small/NH49E004021.tif_11_6.png', '../DataStore/WHU_512_small/NH49E004021.tif_12_7.png']",15.811156959183473,0.4319703884576035,0.1790766716003418,1.976262725488879,0.5562433569391435
"['../DataStore/WHU_512_small/NH49E004021.tif_11_11.png', '../DataStore/WHU_512_small/NH49E004021.tif_11_19.png', '../DataStore/WHU_512_small/NH49E004021.tif_11_6.png', '../DataStore/WHU_512_small/NH49E004021.tif_12_7.png']",15.417268217823537,0.4124244121485223,0.2040938138961792,2.297773219810511,0.5163255067539716
"['../DataStore/WHU_512_small/NH49E004021.tif_1_13.png', '../DataStore/WHU_512_small/NH49E004021.tif_1_4.png', '../DataStore/WHU_512_small/NH49E004021.tif_1_8.png', '../DataStore/WHU_512_small/NH49E004021.tif_2_0.png']",16.243035030623197,0.42210436636291804,0.1799580156803131,2.2951616656266496,0.5706878458999783
"['../DataStore/WHU_512_small/NH49E004021.tif_1_13.png', '../DataStore/WHU_512_small/NH49E004021.tif_1_4.png', '../DataStore/WHU_512_small/NH49E004021.tif_1_8.png', '../DataStore/WHU_512_small/NH49E004021.tif_2_0.png']",17.23823089351115,0.40925957647735456,0.16050012409687042,2.493599527396937,0.5786907796440061
"['../DataStore/WHU_512_small/NH49E004021.tif_1_13.png', '../DataStore/WHU_512_small/NH49E004021.tif_1_4.png', '../DataStore/WHU_512_small/NH49E004021.tif_1_8.png', '../DataStore/WHU_512_small/NH49E004021.tif_2_0.png']",16.523587074866658,0.40457009969765395,0.19113506376743317,2.7024909269372035,0.5581346102230851
"['../DataStore/WHU_512_small/NH49E004021.tif_1_13.png', '../DataStore/WHU_512_small/NH49E004021.tif_1_4.png', '../DataStore/WHU_512_small/NH49E004021.tif_1_8.png', '../DataStore/WHU_512_small/NH49E004021.tif_2_0.png']",16.12531334830892,0.40697196415993214,0.1860555112361908,2.1596213823917343,0.5655732494042469
"['../DataStore/WHU_512_small/NH49E004021.tif_2_15.png', '../DataStore/WHU_512_small/NH49E004021.tif_2_17.png', '../DataStore/WHU_512_small/NH49E004021.tif_3_18.png', '../DataStore/WHU_512_small/NH49E004021.tif_3_4.png']",16.53229571834871,0.4273104724489586,0.15850049257278442,2.1295656776126424,0.5955878406360297
"['../DataStore/WHU_512_small/NH49E004021.tif_2_15.png', '../DataStore/WHU_512_small/NH49E004021.tif_2_17.png', '../DataStore/WHU_512_small/NH49E004021.tif_3_18.png', '../DataStore/WHU_512_small/NH49E004021.tif_3_4.png']",16.210121732556203,0.4161250931152743,0.17712652683258057,2.54304145812328,0.5585493642600506
"['../DataStore/WHU_512_small/NH49E004021.tif_2_15.png', '../DataStore/WHU_512_small/NH49E004021.tif_2_17.png', '../DataStore/WHU_512_small/NH49E004021.tif_3_18.png', '../DataStore/WHU_512_small/NH49E004021.tif_3_4.png']",16.455151595823136,0.40877042944107295,0.18124864995479584,2.2960398250742062,0.5704399956913743
"['../DataStore/WHU_512_small/NH49E004021.tif_2_15.png', '../DataStore/WHU_512_small/NH49E004021.tif_2_17.png', '../DataStore/WHU_512_small/NH49E004021.tif_3_18.png', '../DataStore/WHU_512_small/NH49E004021.tif_3_4.png']",17.118352535210178,0.37760701915897954,0.18740114569664001,2.3974151042851988,0.5664189814654254
"['../DataStore/WHU_512_small/NH49E004021.tif_3_9.png', '../DataStore/WHU_512_small/NH49E004021.tif_4_14.png', '../DataStore/WHU_512_small/NH49E004021.tif_4_16.png', '../DataStore/WHU_512_small/NH49E004021.tif_4_8.png']",16.729802330447576,0.4123302191176994,0.1911265105009079,2.3656823904834874,0.5746882038467105
"['../DataStore/WHU_512_small/NH49E004021.tif_3_9.png', '../DataStore/WHU_512_small/NH49E004021.tif_4_14.png', '../DataStore/WHU_512_small/NH49E004021.tif_4_16.png', '../DataStore/WHU_512_small/NH49E004021.tif_4_8.png']",16.326544308760667,0.42185174554184945,0.17672909796237946,2.37558496861809,0.55340400395549
"['../DataStore/WHU_512_small/NH49E004021.tif_3_9.png', '../DataStore/WHU_512_small/NH49E004021.tif_4_14.png', '../DataStore/WHU_512_small/NH49E004021.tif_4_16.png', '../DataStore/WHU_512_small/NH49E004021.tif_4_8.png']",16.360479636158377,0.42608065548395047,0.174821674823761,2.367058604768222,0.5752542183598789
"['../DataStore/WHU_512_small/NH49E004021.tif_3_9.png', '../DataStore/WHU_512_small/NH49E004021.tif_4_14.png', '../DataStore/WHU_512_small/NH49E004021.tif_4_16.png', '../DataStore/WHU_512_small/NH49E004021.tif_4_8.png']",16.723506185135456,0.4166389641724042,0.18187454342842102,2.103728290621205,0.57532048729155
"['../DataStore/WHU_512_small/NH49E004021.tif_5_17.png', '../DataStore/WHU_512_small/NH49E004021.tif_5_8.png', '../DataStore/WHU_512_small/NH49E004021.tif_6_1.png', '../DataStore/WHU_512_small/NH49E004021.tif_6_17.png']",16.35719903309449,0.41293980697810834,0.18600499629974365,2.381847222365574,0.5714229041750202
"['../DataStore/WHU_512_small/NH49E004021.tif_5_17.png', '../DataStore/WHU_512_small/NH49E004021.tif_5_8.png', '../DataStore/WHU_512_small/NH49E004021.tif_6_1.png', '../DataStore/WHU_512_small/NH49E004021.tif_6_17.png']",16.583633200674516,0.40318442784746344,0.1873583346605301,2.4684312374493627,0.5784759837405178
"['../DataStore/WHU_512_small/NH49E004021.tif_5_17.png', '../DataStore/WHU_512_small/NH49E004021.tif_5_8.png', '../DataStore/WHU_512_small/NH49E004021.tif_6_1.png', '../DataStore/WHU_512_small/NH49E004021.tif_6_17.png']",16.157202157611156,0.4120221152210119,0.1750573217868805,2.038301671614946,0.5559058271269541
"['../DataStore/WHU_512_small/NH49E004021.tif_5_17.png', '../DataStore/WHU_512_small/NH49E004021.tif_5_8.png', '../DataStore/WHU_512_small/NH49E004021.tif_6_1.png', '../DataStore/WHU_512_small/NH49E004021.tif_6_17.png']",16.586938422103636,0.40896228892179676,0.17776663601398468,2.4338698004293193,0.5759309358120827
